20150183,1,9/7/2015 10:00,Yes,3,3,3,3,1,4,2,4,2,3,3,3,14,4.7,,0,,,,
20150924,1,9/7/2015 16:31,Yes,3,3,3,3,4,4,4,4,3,3,3,3,20,6.7,,0,,,,
20150261,1,9/6/2015 21:11,Yes,2,3,3,3,2,4,4,4,3,3,3,3,17,5.7,,0,,,,
20150138,1,9/7/2015 17:21,Yes,3,3,3,3,3,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150484,1,9/6/2015 18:44,Yes,3,3,2,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150762,1,9/7/2015 10:50,Yes,3,3,2,3,4,4,4,4,2,3,3,3,18,6.0,,0,,,,
20150885,1,9/7/2015 8:23,Yes,3,3,1,3,2,4,2,4,1,3,1,3,10,3.3,,0,,,,
20151077,1,9/6/2015 20:28,Yes,2,3,1,3,0,4,2,4,2,3,3,3,10,3.3,,0,,,,
20150708,1,9/7/2015 12:10,Yes,-,3,2,3,3,4,3,4,3,3,2,3,13,4.3,,0,,,,
20150282,1,9/7/2015 7:54,Yes,3,3,0,3,2,4,2,4,1,3,2,3,10,3.3,,0,,,,
20150338,1,9/7/2015 10:26,Yes,2,3,2,3,3,4,-,4,2,3,2,3,11,3.7,,0,,,,
20150404,1,9/7/2015 17:56,Yes,2,3,2,3,4,4,3,4,3,3,3,3,17,5.7,,0,,,,
20150398,1,9/7/2015 8:17,Yes,2,3,3,3,1,4,3,4,1,3,0,3,10,3.3,,0,,,,
20151134,1,9/6/2015 21:11,Yes,2,3,3,3,4,4,3,4,3,3,3,3,18,6.0,,0,,,,
20150996,1,9/7/2015 16:45,Yes,2,3,3,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150697,1,9/7/2015 18:00,Yes,2,3,1,3,3,4,2,4,1,3,1,3,10,3.3,,0,,,,
20150307,1,9/7/2015 17:49,Yes,3,3,2,3,2,4,4,4,2,3,1,3,14,4.7,,0,,,,
20150793,1,9/7/2015 12:23,Yes,3,3,3,3,2,4,4,4,2,3,-,3,14,4.7,,0,,,,
20150161,1,9/7/2015 8:22,Yes,2,3,2,3,3,4,4,4,3,3,3,3,17,5.7,,0,,,,
20150773,1,9/7/2015 9:11,Yes,1,3,1,3,1,4,3,4,3,3,2,3,11,3.7,,0,,,,
20151023,1,9/7/2015 17:02,Yes,3,3,3,3,2,4,4,4,3,3,3,3,18,6.0,,0,,,,
20150939,1,9/7/2015 17:50,Yes,3,3,2,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150130,1,9/7/2015 17:57,Yes,2,3,3,3,2,4,2,4,2,3,3,3,14,4.7,,0,,,,
20150271,1,9/6/2015 13:05,Yes,2,3,-,3,1,4,4,4,3,3,3,3,13,4.3,,0,,,,
